date,day_of_week,resting_hr,total_steps,total_sleep,sleep_hours,deep_ratio,rem_ratio,sleep_deficit,sleep_start_time,wake_time,sleep_midpoint,sleep_start_hour,wake_hour,avg_hr_day,hr_std_day,hr_deviation,stress_index,activity_load,is_weekend,mood_score,productivity_score
2016-05-07,5,,7937,902.0,15.04,0.25,0.19,-422.0,2016-05-07 08:26:00,2016-05-07 23:28:30,15:57:15,8.0,23.0,,,,,0.34,1,,
2016-05-07,5,,14370,140.0,2.33,0.25,0.19,340.0,2016-05-07 03:17:00,2016-05-07 05:37:00,04:27:00,3.0,5.0,,,,,0.55,1,,
2016-05-07,5,,12827,218.0,3.63,0.25,0.19,262.0,2016-05-07 05:57:00,2016-05-07 09:35:00,07:46:00,5.0,9.0,,,,,0.35,1,,
2016-05-08,6,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-05-08,6,53.0,3292,,,0.25,0.19,,,,,,,76.96,13.45,23.96,0.2491,0.14,1,,
2016-05-08,6,,9217,,,0.25,0.19,,,,,,,,,,,0.34,1,,
2016-05-08,6,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-05-08,6,,5161,,,0.25,0.19,,,,,,,,,,,0.25,1,,
2016-05-08,6,,5528,264.0,4.4,0.25,0.19,216.0,2016-05-08 00:17:00,2016-05-08 04:41:00,02:29:00,0.0,4.0,,,,,0.26,1,,
2016-05-08,6,,8168,,,0.25,0.19,,,,,,,,,,,0.46,1,,
2016-05-08,6,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-05-08,6,,22026,,,0.25,0.19,,,,,,,,,,,0.63,1,,
2016-05-08,6,,12857,53.0,0.88,0.25,0.19,427.0,2016-05-08 22:35:30,2016-05-08 23:28:30,23:02:00,22.0,23.0,,,,,0.47,1,,
2016-05-08,6,,7303,207.0,3.45,0.25,0.19,273.0,2016-05-08 05:22:00,2016-05-08 08:49:00,07:05:30,5.0,8.0,,,,,0.32,1,,
2016-05-08,6,,10677,381.0,6.35,0.25,0.19,99.0,2016-05-08 01:32:00,2016-05-08 07:53:00,04:42:30,1.0,7.0,,,,,0.3,1,,
2016-05-08,6,54.0,10686,,,0.25,0.19,,,,,,,72.55,11.03,18.55,0.2005,0.3,1,,
2016-05-08,6,51.0,6083,109.0,1.82,0.25,0.19,371.0,2016-05-08 22:18:30,2016-05-09 00:07:30,23:13:00,22.0,0.0,65.57,7.1,14.57,0.1365,0.24,1,,
2016-05-08,6,,3427,,,0.25,0.19,,,,,,,,,,,0.15,1,,
2016-05-08,6,54.0,4188,217.0,3.62,0.25,0.19,263.0,2016-05-08 23:36:00,2016-05-09 03:13:00,01:24:30,23.0,3.0,75.0,10.38,21.0,0.1887,0.18,1,,
2016-05-08,6,43.0,17298,471.0,7.85,0.25,0.19,9.0,2016-05-08 02:58:00,2016-05-08 10:49:00,06:53:30,2.0,10.0,76.78,32.73,33.78,0.7438,0.57,1,,
2016-05-08,6,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-05-08,6,,3672,198.0,3.3,0.25,0.19,282.0,2016-05-08 01:23:30,2016-05-08 04:41:30,03:02:30,1.0,4.0,,,,,0.15,1,,
2016-05-08,6,,6724,66.0,1.1,0.25,0.19,414.0,2016-05-08 18:43:30,2016-05-08 19:49:30,19:16:30,18.0,19.0,,,,,0.3,1,,
2016-05-08,6,,10060,862.0,14.37,0.25,0.19,-382.0,2016-05-08 11:33:30,2016-05-09 01:55:30,18:44:30,11.0,1.0,,,,,0.35,1,,
2016-05-08,6,45.0,6543,60.0,1.0,0.25,0.19,420.0,2016-05-08 00:21:30,2016-05-08 01:21:30,00:51:30,0.0,1.0,104.87,25.13,59.87,0.5463,0.51,1,,
2016-05-08,6,52.0,7328,866.0,14.42,0.25,0.19,-386.0,2016-05-08 08:55:00,2016-05-08 23:20:30,16:07:45,8.0,23.0,81.14,12.57,29.14,0.2372,0.32,1,,
2016-05-08,6,,2943,124.0,2.07,0.25,0.19,356.0,2016-05-08 05:09:00,2016-05-08 07:13:00,06:11:00,5.0,7.0,,,,,0.14,1,,
2016-05-08,6,51.0,5862,202.0,3.37,0.25,0.19,278.0,2016-05-08 02:15:00,2016-05-08 05:37:00,03:56:00,2.0,5.0,78.04,13.87,27.04,0.2668,0.26,1,,
2016-05-08,6,,13585,70.0,1.17,0.25,0.19,410.0,2016-05-08 02:19:00,2016-05-08 03:29:00,02:54:00,2.0,3.0,,,,,0.43,1,,
2016-05-08,6,,7706,,,0.25,0.19,,,,,,,,,,,0.25,1,,
2016-05-09,0,55.0,4556,91.0,1.52,0.25,0.19,389.0,2016-05-09 23:31:00,2016-05-10 01:02:00,00:16:30,23.0,1.0,86.66,12.02,31.66,0.2146,0.19,0,,
2016-05-09,0,56.0,12342,1150.0,19.17,0.25,0.19,-670.0,2016-05-09 04:56:00,2016-05-10 00:06:00,14:31:00,4.0,0.0,77.02,14.3,21.02,0.2508,0.4,0,,
2016-05-09,0,51.0,20226,,,0.25,0.19,,,,,,,89.62,34.75,38.62,0.6683,0.47,0,,
2016-05-09,0,,3090,,,0.25,0.19,,,,,,,,,,,0.14,0,,
2016-05-09,0,,1732,,,0.25,0.19,,,,,,,,,,,0.09,0,,
2016-05-09,0,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-09,0,,14687,,,0.25,0.19,,,,,,,,,,,0.42,0,,
2016-05-09,0,,7726,,,0.25,0.19,,,,,,,,,,,0.34,0,,
2016-05-09,0,,5275,104.0,1.73,0.25,0.19,376.0,2016-05-09 04:42:00,2016-05-09 06:26:00,05:34:00,4.0,6.0,,,,,0.27,0,,
2016-05-09,0,,8232,154.0,2.57,0.25,0.19,326.0,2016-05-09 00:36:30,2016-05-09 03:10:30,01:53:30,0.0,3.0,,,,,0.28,0,,
2016-05-09,0,,8382,76.0,1.27,0.25,0.19,404.0,2016-05-09 02:00:30,2016-05-09 03:16:30,02:38:30,2.0,3.0,,,,,0.41,0,,
2016-05-09,0,54.0,11451,,,0.25,0.19,,,,,,,79.38,10.62,25.38,0.1931,0.42,0,,
2016-05-09,0,51.0,11611,1038.0,17.29,0.25,0.19,-558.0,2016-05-09 06:04:30,2016-05-09 23:22:00,14:43:15,6.0,23.0,76.66,24.71,25.66,0.4752,0.47,0,,
2016-05-09,0,44.0,10218,152.0,2.53,0.25,0.19,328.0,2016-05-09 20:16:00,2016-05-09 22:48:00,21:32:00,20.0,22.0,64.05,11.99,20.05,0.2664,0.31,0,,
2016-05-09,0,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-09,0,,13566,190.0,3.17,0.25,0.19,290.0,2016-05-09 02:46:00,2016-05-09 05:56:00,04:21:00,2.0,5.0,,,,,0.47,0,,
2016-05-09,0,,9877,,,0.25,0.19,,,,,,,,,,,0.32,0,,
2016-05-09,0,,6277,,,0.25,0.19,,,,,,,,,,,0.26,0,,
2016-05-09,0,,12022,1510.0,25.17,0.25,0.19,-1030.0,2016-05-09 05:50:30,2016-05-10 07:00:30,18:25:30,5.0,7.0,,,,,0.37,0,,
2016-05-09,0,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-09,0,70.0,10685,303.0,5.05,0.25,0.19,177.0,2016-05-09 01:06:00,2016-05-09 06:09:00,03:37:30,1.0,6.0,98.23,9.53,28.23,0.1343,0.4,0,,
2016-05-09,0,,12465,,,0.25,0.19,,,,,,,,,,,0.37,0,,
2016-05-09,0,51.0,13379,,,0.25,0.19,,,,,,,81.51,15.75,30.51,0.303,0.5,0,,
2016-05-09,0,,6643,,,0.25,0.19,,,,,,,,,,,0.41,0,,
2016-05-09,0,51.0,3421,68.0,1.13,0.25,0.19,412.0,2016-05-09 21:38:00,2016-05-09 22:46:00,22:12:00,21.0,22.0,68.04,15.31,17.04,0.2944,0.19,0,,
2016-05-09,0,52.0,4477,147.0,2.45,0.25,0.19,333.0,2016-05-09 02:48:30,2016-05-09 05:15:30,04:02:00,2.0,5.0,76.47,14.09,24.47,0.2659,0.2,0,,
2016-05-09,0,,10378,80.0,1.33,0.25,0.19,400.0,2016-05-09 05:24:30,2016-05-09 06:44:30,06:04:30,5.0,6.0,,,,,0.41,0,,
2016-05-10,1,,12207,1295.0,21.58,0.25,0.19,-815.0,2016-05-10 08:08:30,2016-05-11 05:43:30,18:56:00,8.0,5.0,,,,,0.41,0,,
2016-05-10,1,50.0,6435,,,0.25,0.19,,,,,,,75.79,15.27,25.79,0.2995,0.29,0,,
2016-05-10,1,42.0,8869,987.0,16.45,0.25,0.19,-507.0,2016-05-10 05:26:00,2016-05-10 21:53:00,13:39:30,5.0,21.0,75.29,20.15,33.29,0.4687,0.58,0,,
2016-05-10,1,50.0,10733,,,0.25,0.19,,,,,,,71.54,12.07,21.54,0.2367,0.3,0,,
2016-05-10,1,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-10,1,57.0,12798,,,0.25,0.19,,,,,,,86.58,19.23,29.58,0.3316,0.5,0,,
2016-05-10,1,57.0,15448,131.0,2.18,0.25,0.19,349.0,2016-05-10 02:37:00,2016-05-10 04:48:00,03:42:30,2.0,4.0,83.32,22.19,26.32,0.3825,0.53,0,,
2016-05-10,1,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-10,1,53.0,16358,1144.0,19.08,0.25,0.19,-664.0,2016-05-10 05:27:00,2016-05-11 00:31:30,14:59:15,5.0,0.0,76.83,19.04,23.83,0.3527,0.53,0,,
2016-05-10,1,,10613,136.0,2.27,0.25,0.19,344.0,2016-05-10 23:47:00,2016-05-11 02:03:00,00:55:00,23.0,2.0,,,,,0.34,0,,
2016-05-10,1,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-10,1,,6582,81.0,1.35,0.25,0.19,399.0,2016-05-10 23:16:30,2016-05-11 00:37:30,23:57:00,23.0,0.0,,,,,0.37,0,,
2016-05-10,1,,8240,,,0.25,0.19,,,,,,,,,,,0.28,0,,
2016-05-10,1,,14810,,,0.25,0.19,,,,,,,,,,,0.42,0,,
2016-05-10,1,,254,60.0,1.0,0.25,0.19,420.0,2016-05-10 03:13:00,2016-05-10 04:13:00,03:43:00,3.0,4.0,,,,,0.02,0,,
2016-05-10,1,,9167,,,0.25,0.19,,,,,,,,,,,0.23,0,,
2016-05-10,1,41.0,10299,114.0,1.9,0.25,0.19,366.0,2016-05-10 20:59:30,2016-05-10 22:53:30,21:56:30,20.0,22.0,61.22,12.24,20.22,0.2915,0.33,0,,
2016-05-10,1,,2969,,,0.25,0.19,,,,,,,,,,,0.14,0,,
2016-05-10,1,46.0,5546,76.0,1.27,0.25,0.19,404.0,2016-05-10 01:04:00,2016-05-10 02:20:00,01:42:00,1.0,2.0,72.62,15.65,26.62,0.333,0.21,0,,
2016-05-10,1,,9487,134.0,2.23,0.25,0.19,346.0,2016-05-10 22:31:00,2016-05-11 00:45:00,23:38:00,22.0,0.0,,,,,0.36,0,,
2016-05-10,1,,6227,,,0.25,0.19,,,,,,,,,,,0.29,0,,
2016-05-10,1,,8275,,,0.25,0.19,,,,,,,,,,,0.37,0,,
2016-05-10,1,,14433,159.0,2.65,0.25,0.19,321.0,2016-05-10 23:06:30,2016-05-11 01:45:30,00:26:00,23.0,1.0,,,,,0.37,0,,
2016-05-10,1,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-10,1,,3915,957.0,15.95,0.25,0.19,-477.0,2016-05-10 09:58:00,2016-05-11 01:55:00,17:56:30,9.0,1.0,,,,,0.23,0,,
2016-05-10,1,,13072,109.0,1.82,0.25,0.19,371.0,2016-05-10 02:07:00,2016-05-10 03:56:00,03:01:30,2.0,3.0,,,,,0.43,0,,
2016-05-11,2,,746,,,0.25,0.19,,,,,,,,,,,0.02,0,,
2016-05-11,2,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-11,2,64.0,3689,,,0.25,0.19,,,,,,,91.23,8.84,27.23,0.136,0.16,0,,
2016-05-11,2,,1329,,,0.25,0.19,,,,,,,,,,,0.05,0,,
2016-05-11,2,45.0,4038,121.0,2.02,0.25,0.19,359.0,2016-05-11 02:37:00,2016-05-11 04:38:00,03:37:30,2.0,4.0,67.04,20.6,22.04,0.4478,0.23,0,,
2016-05-11,2,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-11,2,,6440,,,0.25,0.19,,,,,,,,,,,0.32,0,,
2016-05-11,2,,12770,88.0,1.47,0.25,0.19,392.0,2016-05-11 05:46:30,2016-05-11 07:14:30,06:30:30,5.0,7.0,,,,,0.4,0,,
2016-05-11,2,,8580,111.0,1.85,0.25,0.19,369.0,2016-05-11 01:50:30,2016-05-11 03:41:30,02:46:00,1.0,3.0,,,,,0.33,0,,
2016-05-11,2,55.0,13272,,,0.25,0.19,,,,,,,83.52,16.23,28.52,0.2898,0.45,0,,
2016-05-11,2,54.0,4926,131.0,2.18,0.25,0.19,349.0,2016-05-11 06:14:30,2016-05-11 08:25:30,07:20:00,6.0,8.0,65.4,6.24,11.4,0.1134,0.2,0,,
2016-05-11,2,,8701,,,0.25,0.19,,,,,,,,,,,0.33,0,,
2016-05-11,2,40.0,10201,172.0,2.87,0.25,0.19,308.0,2016-05-11 00:52:30,2016-05-11 03:44:30,02:18:30,0.0,3.0,59.97,11.79,19.97,0.2875,0.32,0,,
2016-05-11,2,,3134,,,0.25,0.19,,,,,,,,,,,0.11,0,,
2016-05-11,2,,6424,,,0.25,0.19,,,,,,,,,,,0.3,0,,
2016-05-11,2,53.0,6722,126.0,2.1,0.25,0.19,354.0,2016-05-11 01:22:00,2016-05-11 03:28:00,02:25:00,1.0,3.0,79.25,18.74,26.25,0.347,0.28,0,,
2016-05-11,2,48.0,21420,,,0.25,0.19,,,,,,,89.15,37.41,41.15,0.7635,0.5,0,,
2016-05-11,2,,9572,231.0,3.85,0.25,0.19,249.0,2016-05-11 23:45:30,2016-05-12 03:36:30,01:41:00,23.0,3.0,,,,,0.38,0,,
2016-05-11,2,,9810,80.0,1.33,0.25,0.19,400.0,2016-05-11 03:07:00,2016-05-11 04:27:00,03:47:00,3.0,4.0,,,,,0.35,0,,
2016-05-11,2,,9143,96.0,1.6,0.25,0.19,384.0,2016-05-11 21:34:00,2016-05-11 23:10:00,22:22:00,21.0,23.0,,,,,0.42,0,,
2016-05-11,2,,9105,134.0,2.23,0.25,0.19,346.0,2016-05-11 01:58:00,2016-05-11 04:12:00,03:05:00,1.0,4.0,,,,,0.38,0,,
2016-05-11,2,44.0,9108,,,0.25,0.19,,,,,,,74.92,11.63,30.92,0.2584,0.4,0,,
2016-05-11,2,,12209,,,0.25,0.19,,,,,,,,,,,0.38,0,,
2016-05-11,2,,9129,131.0,2.18,0.25,0.19,349.0,2016-05-11 22:48:30,2016-05-12 00:59:30,23:54:00,22.0,0.0,,,,,0.36,0,,
2016-05-12,3,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-12,3,55.0,9117,,,0.25,0.19,,,,,,,81.41,16.35,26.41,0.292,0.32,0,,
2016-05-12,3,54.0,3121,87.0,1.45,0.25,0.19,393.0,2016-05-12 04:06:30,2016-05-12 05:33:30,04:50:00,4.0,5.0,64.2,10.67,10.2,0.1939,0.08,0,,
2016-05-12,3,60.0,3587,216.0,3.6,0.25,0.19,264.0,2016-05-12 04:24:00,2016-05-12 08:00:00,06:12:00,4.0,8.0,75.72,12.95,15.72,0.2123,0.12,0,,
2016-05-12,3,,2752,72.0,1.2,0.25,0.19,408.0,2016-05-12 04:43:00,2016-05-12 05:55:00,05:19:00,4.0,5.0,,,,,0.07,0,,
2016-05-12,3,54.0,6307,,,0.25,0.19,,,,,,,79.68,8.97,25.68,0.1632,0.25,0,,
2016-05-12,3,,768,172.0,2.87,0.25,0.19,308.0,2016-05-12 04:30:00,2016-05-12 07:22:00,05:56:00,4.0,7.0,,,,,0.06,0,,
2016-05-12,3,,3789,181.0,3.02,0.25,0.19,299.0,2016-05-12 03:38:30,2016-05-12 06:39:30,05:09:00,3.0,6.0,,,,,0.08,0,,
2016-05-12,3,,2971,,,0.25,0.19,,,,,,,,,,,0.11,0,,
2016-05-12,3,44.0,3369,,,0.25,0.19,,,,,,,60.25,10.56,16.25,0.2346,0.11,0,,
2016-05-12,3,,4998,,,0.25,0.19,,,,,,,,,,,0.13,0,,
2016-05-12,3,,17,81.0,1.35,0.25,0.19,399.0,2016-05-12 02:05:30,2016-05-12 03:26:30,02:46:00,2.0,3.0,,,,,0.0,0,,
2016-05-12,3,70.0,590,,,0.25,0.19,,,,,,,94.27,10.86,24.27,0.1529,0.02,0,,
2016-05-12,3,,4561,95.0,1.58,0.25,0.19,385.0,2016-05-12 02:40:00,2016-05-12 04:15:00,03:27:30,2.0,4.0,,,,,0.14,0,,
2016-05-12,3,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-12,3,,7566,,,0.25,0.19,,,,,,,,,,,0.27,0,,
2016-05-12,3,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-12,3,,2661,,,0.25,0.19,,,,,,,,,,,0.13,0,,
2016-05-12,3,,8891,105.0,1.75,0.25,0.19,375.0,2016-05-12 02:44:00,2016-05-12 04:29:00,03:36:30,2.0,4.0,,,,,0.34,0,,
2016-05-12,3,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-12,3,53.0,8064,,,0.25,0.19,,,,,,,71.09,13.95,18.09,0.2584,0.21,0,,
